avg_perplexity is:	2.5956186862220143
the whores _laughing_ encore encore  stephen mark me	pp=2.3694904390333464
i dreamt of a watermelon	pp=1.7058589115220621
zoe go abroad and love a foreign lady	pp=2.292912114493328
lynch across the world for a wife	pp=1.6308557389054772
florry dreams goes by contraries	pp=1.729008380281218
stephen _extends his arms_ it was here	pp=2.4086405474908
street of harlots	pp=1.386713107830479
in serpentine avenue beelzebub showed me her a fubsy widow	pp=2.9540702583048892
wheres the red carpet spread	pp=1.7409655391934662
bloom _approaching stephen_ look	pp=1.4128783445449902
stephen no i flew	pp=1.4141109205101485
my foes beneath me	pp=1.4081579094573409
world without end _he cries	pp=1.740228614987586
pater_ free  bloom i say look	pp=1.985082896675349
stephen break my spirit will he	pp=2.217918165509833
_o merde alors he cries his vulture talons sharpened_ hola hillyho  _simon dedalus voice hilloes in answer somewhat sleepy but ready_  simon thats all right	pp=3.3447960563425356
_he swoops uncertainly through the air wheeling uttering cries of heartening on strong ponderous buzzard wings_ ho boy are you going to win	pp=3.6017387315081058
hoop pschatt stable with those halfcastes	pp=1.9755344799846635
wouldnt let them within the bawl of an ass	pp=2.405863082857735
head up keep our flag flying an eagle gules volant in a field argent displayed	pp=2.9819757749074043
ulster king at arms haihoop _he makes the beagles call giving tongue_ bulbul burblblburblbl hai boy  _the fronds and spaces of the wallpaper file rapidly across country	pp=3.3284064201565453
a stout fox drawn from covert brush pointed having buried his grandmother runs swift for the open brighteyed seeking badger earth under the leaves	pp=3.284809863470996
ward union huntsmen and huntswomen live with them hot for a kill	pp=2.734136470249141
from six mile point flathouse nine mile stone follow the footpeople with knotty sticks hayforks salmongaffs lassos flockmasters with stockwhips bearbaiters with tomtoms toreadors with bullswords grey negroes waving torches	pp=3.4239246375389913
the crowd bawls of dicers crown and anchor players thimbleriggers broadsmen	pp=2.832335304042883
crows and touts hoarse bookies in high wizard hats clamour deafeningly_  the crowd  card of the races	pp=2.9941295058369737
racing card ten to one the field tommy on the clay here tommy on the clay ten to one bar one ten to one bar one try your luck on spinning jenny ten to one bar one sell the monkey boys sell the monkey ill give ten to one ten to one bar one  _a dark horse riderless bolts like a phantom past the winningpost his mane moonfoaming his eyeballs stars	pp=3.631298789520139
the field follows a bunch of bucking mounts	pp=2.892896407241922
skeleton horses sceptre maximum the second zinfandel the duke of westminsters shotover repulse the duke of beauforts ceylon prix de paris	pp=3.3451347164793535
dwarfs ride them rustyarmoured leaping leaping in their in their saddles	pp=1.9434149142932637
last in a drizzle of rain on a brokenwinded isabelle nag cock of the north the favourite honey cap green jacket orange sleeves garrett deasy up gripping the reins a hockeystick at the ready	pp=3.4628440309171022
his nag on spavined whitegaitered feet jogs along the rocky road_  the orange lodges _jeering_ get down and push mister	pp=3.2573336329166866
last lap youll be home the night  garrett deasy _bolt upright his nailscraped face plastered with postagestamps brandishes his hockeystick his blue eyes flashing in the prism of the chandelier as his mount lopes by at schooling gallop_  _per vias rectas_  _a yoke of buckets leopards all over him and his rearing nag a torrent of mutton broth with dancing coins of carrots barley onions turnips potatoes_  the green lodges soft day sir john soft day your honour  _private carr private compton and cissy caffrey pass beneath the windows singing in discord_  stephen hark our friend noise in the street	pp=3.5875889554766487
zoe _holds up her hand_ stop  private carr private compton and cissy caffrey  yet ive a sort of a yorkshire relish for	pp=2.5381324700950874
zoe thats me	pp=1.5825888924949765
_she claps her hands_ dance dance _she runs to the pianola_ who has twopence bloom wholl	pp=3.3556359960247755
lynch _handing her coins_ here	pp=1.7383508478759981
stephen _cracking his fingers impatiently_ quick quick wheres my augurs rod	pp=2.735591155854392
_he runs to the piano and takes his ashplant beating his foot in tripudium_  zoe _turns the drumhandle_ there	pp=3.3678415697614588
_she drops two pennies in the slot	pp=2.1107909841618087
gold pink and violet lights start forth	pp=2.207127425105584
the drum turns purring in low hesitation waltz	pp=2.3418192473064656
professor goodwin in a bowknotted periwig in court dress wearing a stained inverness cape bent in two from incredible age totters across the room his hands fluttering	pp=3.411984969157159
he sits tinily on the pianostool and lifts and beats handless sticks of arms on the keyboard nodding with damsels grace his bowknot bobbing_  zoe _twirls round herself heeltapping_ dance	pp=3.5112187531865677
anybody here for there wholl dance	pp=1.995234598749333
clear the table	pp=2.2881296244111993
_the pianola with changing lights plays in waltz time the prelude of_ my girls a yorkshire girl	pp=2.803756731648654
_stephen throws his ashplant on the table and seizes zoe round the waist	pp=3.264928235151076
florry and bella push the table towards the fireplace	pp=2.3787873569980706
stephen arming zoe with exaggerated grace begins to waltz her round the room	pp=2.6266157470903555
bloom stands aside	pp=1.9991116934668043
between the curtains professor maginni inserts a leg on the toepoint of which spins a silk hat	pp=3.006239381422391
with a deft kick he sends it spinning to his crown and jauntyhatted skates in	pp=2.920314812124845
he wears a slate frockcoat with claret silk lapels a gorget of cream tulle a green lowcut waistcoat stock collar with white kerchief tight lavender trousers patent pumps and canary gloves	pp=3.7612450675895115
in his buttonhole is an immense dahlia	pp=2.4113694235638135
he twirls in reversed directions a clouded cane then wedges it tight in his oxter	pp=2.959571507572872
he places a hand lightly on his breastbone bows and fondles his flower and buttons_  maginni the poetry of motion art of calisthenics	pp=3.311236875476608
no connection with madam legget byrnes or levenstons	pp=2.36909200966631
fancy dress balls arranged deportment	pp=1.740961578550236
the katty lanner step so	pp=1.7361916648772642
watch me my terpsichorean abilities	pp=1.7410575129338433
_he minuets forward three paces on tripping bees feet	pp=2.502494068932412
tout le monde en avant révérence tout le monde en place_  _the prelude ceases	pp=2.8781149979259366
professor goodwin beating vague arms shrivels sinks his live cape falling about the stool	pp=2.90892970071119
the air in firmer waltz time sounds	pp=2.205843681587858
stephen and zoe circle freely	pp=1.7407691870833049
the lights change glow fade gold rosy violet_  the pianola  two young fellows were talking about their girls girls girls sweethearts theyd left behind	pp=3.4141526043081734
_from a corner the morning hours run out goldhaired slimsandalled in girlish blue waspwaisted with innocent hands	pp=3.183529051939559
nimbly they dance twirling their skipping ropes	pp=2.2025059752555665
laughing linked high haircombs flashing they catch the sun in mocking mirrors lifting their arms_  maginni _clipclaps glovesilent hands	pp=3.267778327822814
carré avant deux_ breathe evenly _balance_  _the morning and noon hours waltz in their places turning advancing to each other shaping their curves bowing visavis	pp=3.5765920209140494
cavaliers behind them arch and suspend their arms with hands descending to touching rising from their shoulders_  hours you may touch my	pp=3.240739017505143
cavaliers may i touch your	pp=1.7371781661394032
hours o but lightly  cavaliers o so lightly  the pianola  my little shy little lass has a waist	pp=3.225884066209643
_zoe and stephen turn boldly with looser swing	pp=2.358131291188471
the twilight hours advance from long landshadows dispersed lagging languideyed their cheeks delicate with cipria and false faint bloom	pp=3.1607750822509346
they are in grey gauze with dark bat sleeves that flutter in the land breeze_  maginni _avant huit traversé salut cours de mains croisé_  _the night hours one by one steal to the last place	pp=4.045982838029225
morning noon and twilight hours retreat before them	pp=2.371897743696608
they are masked with daggered hair and bracelets of dull bells	pp=2.8143030199480474
weary they curchycurchy under veils_  the bracelets heigho heigho  zoe _twirling her hand to her brow_ o  maginni _les tiroirs chaîne de dames la corbeille dos à dos_  _arabesquing wearily they weave a pattern on the floor weaving unweaving curtseying twirling simply swirling_  zoe im giddy  _she frees herself droops on a chair	pp=3.870021629507032
stephen seizes florry and turns with her_  maginni _boulangère les ronds les ponts chevaux de bois escargots_  _twining receding with interchanging hands the night hours link each each with arching arms in a mosaic of movements	pp=3.538342610132577
stephen and florry turn cumbrously_  maginni _dansez avec vos dames changez de dames donnez le petit bouquet à votre dame remerciez_  the pianola  best best of all baraabum  kitty _jumps up_ o they played that on the hobbyhorses at the _mirus_ bazaar  _she runs to stephen	pp=3.7326390560548774
he leaves florry brusquely and seizes kitty	pp=2.1524754591888
a screaming bitterns harsh high whistle shrieks	pp=2.2069127278156544
groangrousegurgling tofts cumbersome whirligig turns slowly the room right roundabout the room_  the pianola  my girls a yorkshire girl	pp=2.9551072133178695
zoe  yorkshire through and through	pp=1.6876224302355656
come on all  _she seizes florry and waltzes her_  stephen _pas seul_  _he wheels kitty into lynchs arms snatches up his ashplant from the table and takes the floor	pp=3.8491146011394313
all wheel whirl waltz twirl	pp=1.7409992725469874
bloombella kittylynch florryzoe jujuby women	pp=1.7401780360061951
stephen with hat ashplant frogsplits in middle highkicks with skykicking mouth shut hand clasp part under thigh	pp=3.093573388786531
_closeclutched swift swifter with glareblareflare scudding they scootlootshoot lumbering by	pp=2.6057553136024967
baraabum_  tutti encore bis bravo encore  simon think of your mothers people  stephen dance of death	pp=3.14817432742937
_bang fresh barang bang of lacqueys bell horse nag steer piglings conmee on christass lame crutch and leg sailor in cockboat armfolded ropepulling hitching stamp hornpipe through and through	pp=3.4728310838982965
baraabum on nags hogs bellhorses gadarene swine corny in coffin steel shark stone onehandled nelson two trickies frauenzimmer plumstained from pram falling bawling	pp=3.3174942081649763
gum hes a champion	pp=1.4141539751306618
fuseblue peer from barrel rev	pp=1.740914916588196
evensong love on hackney jaunt blazes blind coddoubled bicyclers dilly with snowcake no fancy clothes	pp=3.0153499124628556
then in last switchback lumbering up and down bump mashtub sort of viceroy and reine relish for tublumber bumpshire rose	pp=3.564024959550476
baraabum_  _the couples fall aside	pp=1.7403834410605457
stephen whirls giddily	pp=1.5873672952137279
room whirls back	pp=1.5837571528256515
eyes closed he totters	pp=1.4141876521569243
red rails fly spacewards	pp=1.4141993587966182
stars all around suns turn roundabout	pp=1.999311948926698
bright midges dance on walls	pp=1.7224250346327066
he stops dead_  stephen ho  _stephens mother emaciated rises stark through the floor in leper grey with a wreath of faded orangeblossoms and a torn bridal veil her face worn and noseless green with gravemould	pp=3.494277649279827
her hair is scant and lank	pp=2.1793482358967657
she fixes her bluecircled hollow eyesockets on stephen and opens her toothless mouth uttering a silent word	pp=3.0602286374291787
a choir of virgins and confessors sing voicelessly_  the choir  liliata rutilantium te confessorum	pp=3.0283033563560795
iubilantium te virginum	pp=1.071663140003192
_from the top of a tower buck mulligan in particoloured jesters dress of puce and yellow and clowns cap with curling bell stands gaping at her a smoking buttered split scone in his hand_  buck mulligan shes beastly dead	pp=3.6988222199915723
the pity of it mulligan meets the afflicted mother	pp=2.437666247603811
_he upturns his eyes_ mercurial malachi  the mother _with the subtle smile of deaths madness_ i was once the beautiful may goulding	pp=3.2476467518744188
i am dead	pp=7.137187311129335
stephen _horrorstruck_ lemur who are you no	pp=2.5583683964178072
what bogeymans trick is this	pp=1.726919342173766
buck mulligan _shakes his curling capbell_ the mockery of it kinch dogsbody killed her bitchbody	pp=2.934924526060847
she kicked the bucket	pp=1.4140993421656118
_tears of molten butter fall from his eyes on to the scone_ our great sweet mother _epi oinopa ponton_  the mother _comes nearer breathing upon him softly her breath of wetted ashes_ all must go through it stephen	pp=3.789969880927853
more women than men in the world you too	pp=2.2191681878164324
time will come	pp=1.995436779103687
stephen _choking with fright remorse and horror_ they say i killed you mother	pp=2.8449008075503417
he offended your memory	pp=1.4138697337919295
cancer did it not i destiny	pp=1.9829325616911333
the mother _a green rill of bile trickling from a side of her mouth_ you sang that song to me	pp=3.2823505649123175
_loves bitter mystery_  stephen _eagerly_ tell me the word mother if you know now	pp=3.3099195493896176
the word known to all men	pp=1.3704754157288432
the mother who saved you the night you jumped into the train at dalkey with paddy lee	pp=3.154978851833034
who had pity for you when you were sad among the strangers	pp=2.7948291675688965
prayer is allpowerful	pp=1.5873870360187958
prayer for the suffering souls in the ursuline manual and forty days indulgence repent stephen	pp=2.930391089824798
stephen the ghoul hyena  the mother i pray for you in my other world	pp=3.016659423788361
get dilly to make you that boiled rice every night after your brainwork	pp=2.8822650600526996
years and years i loved you o my son my firstborn when you lay in my womb	pp=3.2021824936330145
zoe _fanning herself with the grate fan_ im melting  florry _points to stephen_ look hes white	pp=3.0105874303564812
bloom _goes to the window to open it more_ giddy	pp=2.911999786541255
the mother _with smouldering eyes_ repent o the fire of hell  stephen _panting_ his noncorrosive sublimate the corpsechewer raw head and bloody bones	pp=3.4108185500240316
the mother _her face drawing near and nearer sending out an ashen breath_ beware _she raises her blackened withered right arm slowly towards stephens breast with outstretched finger_ beware gods hand _a green crab with malignant red eyes sticks deep its grinning claws in stephens heart_  stephen _strangled with rage_ shite _his features grow drawn and grey and old_  bloom _at the window_ what	pp=3.6784164645298647
stephen _ah non par exemple_ the intellectual imagination with me all or not at all	pp=2.611076055593575
_non serviam_  florry give him some cold water wait	pp=2.508316283749162
_she rushes out_  the mother _wrings her hands slowly moaning desperately_ o sacred heart of jesus have mercy on him save him from hell o divine sacred heart  stephen no no no break my spirit all of you if you can ill bring you all to heel  the mother _in the agony of her deathrattle_ have mercy on stephen lord for my sake inexpressible was my anguish when expiring with love grief and agony on mount calvary	pp=4.122829396873432
stephen _nothung_  _he lifts his ashplant high with both hands and smashes the chandelier	pp=3.2826283446360263
times livid final flame leaps and in the following darkness ruin of all space shattered glass and toppling masonry_  the gasjet pwfungg  bloom stop  lynch _rushes forward and seizes stephens hand_ here hold on dont run amok  bella police  _stephen abandoning his ashplant his head and arms thrown back stark beats the ground and flies from the room past the whores at the door_  bella _screams_ after him  _the two whores rush to the halldoor	pp=3.8037225197937925
lynch and kitty and zoe stampede from the room	pp=2.407728029472228
they talk excitedly	pp=1.5873657409158153
bloom follows returns_  the whores _jammed in the doorway pointing_ down there	pp=3.1233591839234673
zoe _pointing_ there	pp=1.5809675990775998
theres something up	pp=2.4890831990952917
bella who pays for the lamp	pp=1.9182751726444833
_she seizes blooms coattail_ here you were with him	pp=2.4830306859267184
the lamps broken	pp=1.5871024855025873
bloom _rushes to the hall rushes back_ what lamp woman	pp=2.7665417061476654
a whore he tore his coat	pp=1.9764944610339406
bella _her eyes hard with anger and cupidity points_ whos to pay for that ten shillings	pp=3.197253883908172
youre a witness	pp=3.3002900287527237
bloom _snatches up stephens ashplant_ me ten shillings	pp=2.371278327786363
havent you lifted enough off him didnt he	pp=2.349463706228014
bella _loudly_ here none of your tall talk	pp=2.8437942063660993
this isnt a brothel	pp=1.6817506280680075
a ten shilling house	pp=1.4128550095267445
bloom _his head under the lamp pulls the chain	pp=2.5931205930274657
pulling the gasjet lights up a crushed mauve purple shade	pp=2.606940859942536
he raises the ashplant_ only the chimneys broken	pp=2.3103973050689888
here is all he	pp=1.3960620084274042
bella _shrinks back and screams_ jesus dont  bloom _warding off a blow_ to show you how he hit the paper	pp=3.3101101777784963
theres not sixpenceworth of damage done	pp=1.9382753609370027
ten shillings  florry _with a glass of water enters_ where is he	pp=3.4311093228759715
bella do you want me to call the police	pp=3.494607127973315
bloom o i know	pp=1.6791665122283461
bulldog on the premises	pp=1.4140997300867104
but hes a trinity student	pp=1.7407099484211646
gentlemen that pay the rent	pp=1.6627595544967966
_he makes a masonic sign_ know what i mean	pp=2.3480183138853556
nephew of the vicechancellor	pp=1.4142007595543928
you dont want a scandal	pp=2.071477395118283
bella _angrily_ trinity	pp=1.5871330544727316
coming down here ragging after the boatraces and paying nothing	pp=2.5348734533072745
are you my commander here or	pp=1.9880637033272874
where is he	pp=1.483670020072783
ill charge him disgrace him i will _she shouts_ zoe zoe  bloom _urgently_ and if it were your own son in oxford	pp=3.3471297527659436
_warningly_ i know	pp=1.5865882301201288
bella _almost speechless_ who are	pp=1.7330225237244106
incog  zoe _in the doorway_ theres a row on bloom what where	pp=2.8985844694930356
_he throws a shilling on the table and starts_ thats for the chimney where	pp=3.470744039125411
i need mountain air	pp=1.4133818967472593
_he hurries out through the hall	pp=2.540705401319277
the whores point	pp=3.2878790704767646
florry follows spilling water from her tilted tumbler	pp=2.3594675808481234
on the doorstep all the whores clustered talk volubly pointing to the right where the fog has cleared off	pp=3.8469874875537102
from the left arrives a jingling hackney car	pp=2.340729949364314
it slows to in front of the house	pp=2.749929830455191
bloom at the halldoor perceives corny kelleher who is about to dismount from the car with two silent lechers	pp=3.5717688532885354
he averts his face	pp=1.4124652252421657
bella from within the hall urges on her whores	pp=2.6378170125808027
they blow ickylickysticky yumyum kisses	pp=1.7409477432624252
corny kelleher replies with a ghastly lewd smile	pp=2.3274096577206715
the silent lechers turn to pay the jarvey	pp=2.861528578723551
zoe and kitty still point right	pp=1.9964177623019974
bloom parting them swiftly draws his caliphs hood and poncho and hurries down the steps with sideways face	pp=3.2700022389307035
incog haroun al raschid he flits behind the silent lechers and hastens on by the railings with fleet step of a pard strewing the drag behind him torn envelopes drenched in aniseed	pp=3.5067921085774625
the ashplant marks his stride	pp=1.7187428669998182
a pack of bloodhounds led by hornblower of trinity brandishing a dogwhip in tallyho cap and an old pair of grey trousers follows from far picking up the scent nearer baying panting at fault breaking away throwing their tongues biting his heels leaping at his tail	pp=3.7697889273742504
he walks runs zigzags gallops lugs laid back	pp=2.375346583487863
he is pelted with gravel cabbagestumps biscuitboxes eggs potatoes dead codfish womans slipperslappers	pp=2.88857888849809
after him freshfound the hue and cry zigzag gallops in hot pursuit of follow my leader <NUM> c <NUM> c night watch john henry menton wisdom hely v b	pp=3.7243050110776816
dillon councillor nannetti alexander keyes larry orourke joe cuffe mrs odowd pisser burke the nameless one mrs riordan the citizen garryowen whodoyoucallhim strangeface fellowthatsolike sawhimbefore chapwithawen chris callinan sir charles cameron benjamin dollard lenehan bartell darcy joe hynes red murray editor brayden t m	pp=3.744939191649101
healy mr justice fitzgibbon john howard parnell the reverend tinned salmon professor joly mrs breen denis breen theodore purefoy mina purefoy the westland row postmistress c p	pp=3.5926379274212406
mcoy friend of lyons hoppy holohan maninthestreet othermaninthestreet footballboots pugnosed driver rich protestant lady davy byrne mrs ellen mguinness mrs joe gallaher george lidwell jimmy henry on corns superintendent laracy father cowley crofton out of the collectorgenerals dan dawson dental surgeon bloom with tweezers mrs bob doran mrs kennefick mrs wyse nolan john wyse nolan handsomemarriedwomanrubbedagainstwidebehindinclonskea tram the bookseller of_ sweets of sin _miss dubedatandshedidbedad mesdames gerald and stanislaus moran of roebuck the managing clerk of drimmies wetherup colonel hayes mastiansky citron penrose aaron figatner moses herzog michael e geraghty inspector troy mrs galbraith the constable off eccles street corner old doctor brady with stethoscope the mystery man on the beach a retriever mrs miriam dandrade and all her lovers_  the hue and cry _helterskelterpelterwelter_ hes bloom stop bloom stopabloom stopperrobber hi hi stophim on the corner  _at the corner of beaver street beneath the scaffolding bloom panting stops on the fringe of the noisy quarrelling knot a lot not knowing a jot what hi hi row and wrangle round the whowhat brawlaltogether_  stephen _with elaborate gestures breathing deeply and slowly_ you are my guests uninvited	pp=4.099330162247212
by virtue of the fifth of george and seventh of edward	pp=3.0134571181115173
history to blame	pp=1.5873410091478983
fabled by mothers of memory	pp=1.6778878089985139
private carr _to cissy caffrey_ was he insulting you	pp=2.822421807870574
stephen addressed her in vocative feminine probably neuter ungenitive	pp=2.488552621672002
voices no he didnt	pp=1.4136988382318993
i seen him	pp=1.7374334354350263
the girl there	pp=2.9633142671816293
he was in mrs cohens whats up	pp=3.530538588854448
soldier and civilian	pp=1.587384154978481
cissy caffrey i was in company with the soldiers and they left me to doyou know and the young man run up behind me	pp=4.25902274105944
but im faithful to the man thats treating me though im only a shilling whore	pp=3.0832953069220466
stephen _catches sight of lynchs and kittys heads_ hail sisyphus	pp=2.5490191580795765
_he points to himself and the others_ poetic uropoetic	pp=2.9535631644901756
voices shes faithfultheman	pp=1.5873760955000396
cissy caffrey yes to go with him	pp=2.6028437439633247
and me with a soldier friend	pp=2.36823681801331
private compton he doesnt half want a thick ear the blighter	pp=2.656443949930634
biff him one harry	pp=1.4140556855515192
private carr _to cissy_ was he insulting you while me and him was having a piss	pp=3.0638956761271476
lord tennyson _gentleman poet in union jack blazer and cricket flannels bareheaded flowingbearded_ theirs not to reason why	pp=3.101911516525412
private compton biff him harry	pp=1.7312696239486105
stephen _to private compton_ i dont know your name but you are quite right	pp=3.550735191136341
doctor swift says one man in armour will beat ten men in their shirts	pp=2.915206227231588
shirt is synechdoche	pp=1.999964682644287
part for the whole	pp=1.4139174784703201
cissy caffrey _to the crowd_ no i was with the privates	pp=3.008360299249135
stephen _amiably_ why not	pp=1.4087082273007432
the bold soldier boy	pp=1.1246048945214928
in my opinion every lady for example	pp=2.4181758796122144
private carr _his cap awry advances to stephen_ say how would it be governor if i was to bash in your jaw	pp=3.741079955429775
stephen _looks up to the sky_ how very unpleasant	pp=3.411137713136052
noble art of selfpretence	pp=1.414205887486368
personally i detest action	pp=1.4139929812938952
_he waves his hand_ hand hurts me slightly	pp=2.370439878645462
_enfin ce sont vos oignons_ _to cissy caffrey_ some trouble is on here	pp=3.0401382890685995
what is it precisely	pp=2.114609969455101
dolly gray _from her balcony waves her handkerchief giving the sign of the heroine of jericho_ rahab	pp=3.2559716984175084
cooks son goodbye	pp=1.587256924140198
safe home to dolly	pp=1.4141770495326345
dream of the girl you left behind and she will dream of you	pp=2.9599649479114434
stephen _turns_ eh	pp=1.5866330750811726
_he disengages himself_ why should i not speak to him or to any human being who walks upright upon this oblate orange	pp=3.458341133249686
_he points his finger_ im not afraid of what i can talk to if i see his eye	pp=3.607171781054336
retaining the perpendicular	pp=1.5873578891925946
_he staggers a pace back_  bloom _propping him_ retain your own	pp=2.732579333064163
stephen _laughs emptily_ my centre of gravity is displaced	pp=2.4615315236659376
i have forgotten the trick	pp=1.8300019961204073
let us sit down somewhere and discuss	pp=2.1518067431162717
struggle for life is the law of existence but but human philirenists notably the tsar and the king of england have invented arbitration	pp=3.854853251998559
_he taps his brow_ but in here it is i must kill the priest and the king	pp=3.1601397065821732
biddy the clap did you hear what the professor said	pp=3.975545590084801
hes a professor out of the college	pp=3.719048438766688
i heard that	pp=2.3641635353207544
biddy the clap he expresses himself with such marked refinement of phraseology	pp=3.043374035709751
cunty kate indeed yes	pp=1.411910280746246
and at the same time with such apposite trenchancy	pp=2.6118169633805923
private carr _pulls himself free and comes forward_ whats that youre saying about my king	pp=2.802853807318256
_edward the seventh appears in an archway	pp=2.1675964786230355
he wears a white jersey on which an image of the sacred heart is stitched with the insignia of garter and thistle golden fleece elephant of denmark skinners and probyns horse lincolns inn bencher and ancient and honourable artillery company of massachusetts	pp=3.88397298510466
he sucks a red jujube	pp=1.740145264464129
he is robed as a grand elect perfect and sublime mason with trowel and apron marked_ made in germany	pp=3.1030171629957377
_in his left hand he holds a plasterers bucket on which is printed_ défense duriner	pp=3.1599478772706693
_a roar of welcome greets him_  edward the seventh _slowly solemnly but indistinctly_ peace perfect peace	pp=3.2519600727727984
for identification bucket in my hand cheerio boys	pp=2.337268764486558
_he turns to his subjects_ we have come here to witness a clean straight fight and we heartily wish both men the best of good luck	pp=3.3832669760039726
_he shakes hands with private carr private compton stephen bloom and lynch general applause	pp=2.955135273281539
edward the seventh lifts his bucket graciously in acknowledgment_  private carr _to stephen_ say it again	pp=3.5480345904252673
stephen _nervous friendly pulls himself up_ i understand your point of view though i have no king myself for the moment	pp=3.480921485004495
this is the age of patent medicines	pp=3.41650961446351
a discussion is difficult down here	pp=1.9938652060863649
but this is the point	pp=2.708160770145105
you die for your country suppose	pp=1.9232326735286682
_he places his arm on private carrs sleeve_ not that i wish it for you	pp=3.2641228670235285
up to the present it has done so	pp=3.0399950313648336
i didnt want it to die damn death	pp=2.539088860954156
long live life  edward the seventh _levitates over heaps of slain in the garb and with the halo of joking jesus a white jujube in his phosphorescent face_  my methods are new and are causing surprise	pp=3.6882962301161335
to make the blind see i throw dust in their eyes	pp=3.1704169656076906
stephen kings and unicorns _he falls back a pace_ come somewhere and well	pp=2.838280652951287
what was that girl saying	pp=2.2936795554822735
private compton eh harry give him a kick in the knackers	pp=2.9368614289962975
stick one into jerry	pp=1.4142058150763712
bloom _to the privates softly_ he doesnt know what hes saying	pp=3.195446222736751
taken a little more than is good for him absinthe greeneyed monster	pp=2.802160044017095
i know him	pp=2.3937277473529353
hes a gentleman a poet	pp=1.702241701883421
its all right	pp=1.5865683912872794
stephen _nods smiling and laughing_ gentleman patriot scholar and judge of impostors	pp=2.7065424569336045
private carr i dont give a bugger who he is	pp=1.7515341032195448
private compton we dont give a bugger who he is	pp=2.080753344619476
stephen i seem to annoy them	pp=2.210406233997727
green rag to a bull	pp=1.7066759795800095
_kevin egan of paris in black spanish tasselled shirt and peepoday boys hat signs to stephen_  kevin egan hlo _bonjour_ the _vieille ogresse_ with the _dents jaunes_	pp=3.080227406807425
_patrice egan peeps from behind his rabbitface nibbling a quince leaf_  patrice _socialiste_  don emile patrizio franz rupert pope hennessy _in medieval hauberk two wild geese volant on his helm with noble indignation points a mailed hand against the privates_ werf those eykes to footboden big grand porcos of johnyellows todos covered of gravy  bloom _to stephen_ come home	pp=3.69448120387879
youll get into trouble	pp=1.4138830279712065
stephen _swaying_ i dont avoid it	pp=1.9829408981473367
he provokes my intelligence	pp=1.4140552057329894
biddy the clap one immediately observes that he is of patrician lineage	pp=3.3217838666465647
the virago green above the red says he wolfe tone	pp=2.563166667864498
the bawd the reds as good as the green and better	pp=3.140659532701741
up the soldiers up king edward  a rough _laughs_ ay hands up to de wet	pp=2.9811489629618477
the citizen _with a huge emerald muffler and shillelagh calls_  may the god above send down a dove with teeth as sharp as razors to slit the throats of the english dogs that hanged our irish leaders	pp=3.4896085666086396
the croppy boy _the ropenoose round his neck gripes in his issuing bowels with both hands_  i bear no hate to a living thing but i love my country beyond the king	pp=3.617312528961126
rumbold demon barber _accompanied by two blackmasked assistants advances with gladstone bag which he opens_ ladies and gents cleaver purchased by mrs pearcy to slay mogg	pp=3.343395129344348
knife with which voisin dismembered the wife of a compatriot and hid remains in a sheet in the cellar the unfortunate females throat being cut from ear to ear	pp=3.4620994127394256
phial containing arsenic retrieved from body of miss barron which sent seddon to the gallows	pp=2.924368844928283
_he jerks the rope	pp=1.4141152848139025
the assistants leap at the victims legs and drag him downward grunting the croppy boys tongue protrudes violently_  the croppy boy  horhot ho hray hor hothers hest	pp=3.3964269265889557
_he gives up the ghost	pp=1.6733005787094797
a violent erection of the hanged sends gouts of sperm spouting through his deathclothes on to the cobblestones	pp=3.6358023801367083
mrs bellingham mrs yelverton barry and the honourable mrs mervyn talboys rush forward with their handkerchiefs to sop it up_  rumbold im near it myself	pp=3.647756533905075
_he undoes the noose_ rope which hanged the awful rebel	pp=2.5723484620452495
ten shillings a time	pp=1.6767539445486344
as applied to her royal highness	pp=1.9887797417765039
_he plunges his head into the gaping belly of the hanged and draws out his head again clotted with coiled and smoking entrails_ my painful duty has now been done	pp=3.6366271645494166
what are you saying about my king	pp=2.5949198227074723
stephen _throws up his hands_ o this is too monotonous nothing	pp=2.7123725384451176
he wants my money and my life though want must be his master for some brutish empire of his	pp=3.234739382420015
money i havent	pp=1.9998591750396548
_he searches his pockets vaguely_ gave it to someone	pp=3.036473987459417
private carr who wants your bleeding money	pp=2.4332907509911483
stephen _tries to move off_ will someone tell me where i am least likely to meet these necessary evils	pp=3.2965634533545316
_ça se voit aussi à paris_ not that i	pp=2.4920920952840224
but by saint patrick  _the womens heads coalesce	pp=2.377383325446358
old gummy granny in sugarloaf hat appears seated on a toadstool the deathflower of the potato blight on her breast_  stephen aha i know you gammer hamlet revenge the old sow that eats her farrow  old gummy granny _rocking to and fro_ irelands sweetheart the king of spains daughter alanna	pp=3.824601631470143
strangers in my house bad manners to them _she keens with banshee woe_ ochone ochone silk of the kine _she wails_ you met with poor old ireland and how does she stand	pp=3.4696649500487533
stephen how do i stand you	pp=1.9821300051711406
the hat trick wheres the third person of the blessed trinity soggarth aroon	pp=3.0197666826528127
the reverend carrion crow	pp=1.4141812688955804
cissy caffrey _shrill_ stop them from fighting  a rough our men retreated	pp=2.787163544225388
private carr _tugging at his belt_ ill wring the neck of any fucker says a word against my fucking king	pp=2.824158943226416
bloom _terrified_ he said nothing	pp=1.7352299570480714
not a word	pp=2.7095940320091665
a pure misunderstanding	pp=2.7141606405138146
