avg_perplexity is:	1.6510589552417863
yes very well	pp=1.7853194554845562
i saw them the night before last	pp=1.2946004250377763
elizabeth now expected that she would produce a letter for her from charlotte as it seemed the only probable motive for her calling	pp=1.7047045641737963
but no letter appeared and she was completely puzzled mrs	pp=1.7551588007655998
bennet with great civility begged her ladyship to take some refreshment but lady catherine very resolutely and not very politely declined eating any thing and then rising up said to elizabeth  miss bennet there seemed to be a prettyish kind of a little wilderness on one side of your lawn	pp=1.7678337499221128
i should be glad to take a turn in it if you will favour me with your company	pp=2.1496488908636002
i think she will be pleased with the hermitage	pp=1.8500172465728617
elizabeth obeyed and running into her own room for her parasol attended her noble guest down stairs	pp=1.4992879891257482
as they passed through the hall lady catherine opened the doors into the diningparlour and drawingroom and pronouncing them after a short survey to be decent looking rooms walked on	pp=1.544938933489895
they proceeded in silence along the gravel walk that led to the copse elizabeth was determined to make no effort for conversation with a woman who was now more than usually insolent and disagreeable	pp=1.7127569454509646
how could i ever think her like her nephew	pp=1.5270469408650904
said she as she looked in her face	pp=1.6507027498074842
your own heart your own conscience must tell you why i come	pp=1.3215670462080968
elizabeth looked with unaffected astonishment	pp=1.155916546137827
indeed you are mistaken madam	pp=1.491702844603195
i have not been at all able to account for the honour of seeing you here	pp=2.3483074019685777
miss bennet replied her ladyship in an angry tone you ought to know that i am not to be trifled with	pp=2.3793228873536862
but however insincere _you_ may choose to be you shall not find _me_ so	pp=1.6048422661590682
my character has ever been celebrated for its sincerity and frankness and in a cause of such moment as this i shall certainly not depart from it	pp=1.717147372467465
a report of a most alarming nature reached me two days ago	pp=1.5785642700576297
i was told that not only your sister was on the point of being most advantageously married but that _you_ that miss elizabeth bennet would in all likelihood be soon afterwards united to my nephew my own nephew mr darcy	pp=1.6796153875988062
though i _know_ it must be a scandalous falsehood though i would not injure him so much as to suppose the truth of it possible i instantly resolved on setting off for this place that i might make my sentiments known to you	pp=1.872797380147392
if you believed it impossible to be true said elizabeth colouring with astonishment and disdain i wonder you took the trouble of coming so far	pp=1.6893339900997315
what could your ladyship propose by it	pp=1.215038442838236
at once to insist upon having such a report universally contradicted	pp=1.6566187306935651
your coming to longbourn to see me and my family said elizabeth coolly will be rather a confirmation of it if indeed such a report is in existence	pp=1.7797275846941938
if do you then pretend to be ignorant of it	pp=1.5501402906369255
has it not been industriously circulated by yourselves	pp=1.3621409491110226
do you not know that such a report is spread abroad	pp=2.0328556433544724
i never heard that it was	pp=1.5735547067261368
and can you likewise declare that there is no _foundation_ for it	pp=1.7899562004868017
_you_ may ask questions which _i_ shall not choose to answer	pp=1.3816621904133384
this is not to be borne	pp=2.3593531415309053
miss bennet i insist on being satisfied	pp=1.409548296603114
has he has my nephew made you an offer of marriage	pp=1.2718995404257523
your ladyship has declared it to be impossible	pp=1.6021091445004199
but _your_ arts and allurements may in a moment of infatuation have made him forget what he owes to himself and to all his family	pp=1.80728756964385
you may have drawn him in	pp=1.4033039517448282
if i have i shall be the last person to confess it	pp=2.037626302063609
miss bennet do you know who i am	pp=1.5028664230106827
i have not been accustomed to such language as this	pp=1.716958551434032
i am almost the nearest relation he has in the world and am entitled to know all his dearest concerns	pp=1.772394240252355
but you are not entitled to know _mine_ nor will such behaviour as this ever induce me to be explicit	pp=1.7442579534131142
let me be rightly understood	pp=1.1040750825872925
this match to which you have the presumption to aspire can never take place no never mr	pp=1.5535964308083687
darcy is engaged to _my daughter_	pp=1.288222187719918
now what have you to say	pp=1.5101767123602596
only this that if he is so you can have no reason to suppose he will make an offer to me	pp=2.1091565557602494
from their infancy they have been intended for each other	pp=1.2820968864743272
it was the favourite wish of _his_ mother as well as of hers	pp=1.979356078683867
while in their cradles we planned the union and now at the moment when the wishes of both sisters would be accomplished in their marriage to be prevented by a young woman of inferior birth of no importance in the world and wholly unallied to the family do you pay no regard to the wishes of his friends	pp=1.8439141281211189
to his tacit engagement with miss de bourgh	pp=1.1875576653221867
are you lost to every feeling of propriety and delicacy	pp=1.4867037803468786
have you not heard me say that from his earliest hours he was destined for his cousin	pp=1.4369766541123177
yes and i had heard it before	pp=1.9152355669465486
but what is that to me	pp=1.6843849804922368
if there is no other objection to my marrying your nephew i shall certainly not be kept from it by knowing that his mother and aunt wished him to marry miss de bourgh	pp=1.9045877103524227
you both did as much as you could in planning the marriage	pp=1.5944891567808308
its completion depended on others if mr	pp=1.1926375592758587
darcy is neither by honour nor inclination confined to his cousin why is not he to make another choice	pp=1.5130189970313381
and if i am that choice why may not i accept him	pp=1.702954901947743
yes miss bennet interest for do not expect to be noticed by his family or friends if you wilfully act against the inclinations of all	pp=1.4961118370244482
you will be censured slighted and despised by every one connected with him	pp=1.559521848820821
your alliance will be a disgrace your name will never even be mentioned by any of us	pp=1.6375502791263634
darcy must have such extraordinary sources of happiness necessarily attached to her situation that she could upon the whole have no cause to repine	pp=1.755454941482936
obstinate headstrong girl i am ashamed of you is this your gratitude for my attentions to you last spring	pp=1.549002930395753
is nothing due to me on that score	pp=1.3913146710042785
you are to understand miss bennet that i came here with the determined resolution of carrying my purpose nor will i be dissuaded from it	pp=1.6101947290851626
i have not been used to submit to any persons whims	pp=1.9917902837778396
i have not been in the habit of brooking disappointment	pp=2.172485226556713
_that_ will make your ladyships situation at present more pitiable but it will have no effect on _me_	pp=1.5082204938478314
hear me in silence	pp=1.174129712958953
my daughter and my nephew are formed for each other	pp=1.3357078924183
they are descended on the maternal side from the same noble line and on the fathers from respectable honourable and ancient though untitled families	pp=1.4556509133126925
their fortune on both sides is splendid	pp=1.2927113165991442
they are destined for each other by the voice of every member of their respective houses and what is to divide them	pp=1.5652167365753593
the upstart pretensions of a young woman without family connections or fortune	pp=1.6349954226689174
if you were sensible of your own good you would not wish to quit the sphere in which you have been brought up	pp=2.055820735186913
in marrying your nephew i should not consider myself as quitting that sphere	pp=1.7147971214805597
he is a gentleman i am a gentlemans daughter so far we are equal true	pp=1.824256929625449
but who was your mother	pp=1.209753218458528
who are your uncles and aunts	pp=1.198655318054438
whatever my connections may be said elizabeth if your nephew does not object to them they can be nothing to _you_	pp=1.7252399141624084
though elizabeth would not for the mere purpose of obliging lady catherine have answered this question she could not but say after a moments deliberation  i am not	pp=1.9183766165289842
lady catherine seemed pleased	pp=1.509520238842511
i expected to find a more reasonable young woman	pp=1.5640788906341099
but do not deceive yourself into a belief that i will ever recede	pp=1.5893144194766673
darcy to marry your daughter but would my giving you the wishedfor promise make _their_ marriage at all more probable	pp=1.4397486531993882
supposing him to be attached to me would _my_ refusing to accept his hand make him wish to bestow it on his cousin	pp=1.676930131490403
allow me to say lady catherine that the arguments with which you have supported this extraordinary application have been as frivolous as the application was illjudged	pp=1.811941798049838
you have widely mistaken my character if you think i can be worked on by such persuasions as these	pp=1.4869507635572452
how far your nephew might approve of your interference in _his_ affairs i cannot tell but you have certainly no right to concern yourself in mine	pp=1.534814147770139
i must beg therefore to be importuned no farther on the subject	pp=1.4281734966591302
not so hasty if you please	pp=1.2105095305211304
i have by no means done	pp=1.834275138631605
i am no stranger to the particulars of your youngest sisters infamous elopement	pp=1.5943005939359418
i know it all that the young mans marrying her was a patchedup business at the expence of your father and uncles	pp=1.832902146414459
and is _such_ a girl to be my nephews sister	pp=1.5465043362910205
heaven and earthof what are you thinking	pp=1.4890142254841827
are the shades of pemberley to be thus polluted	pp=1.2845623177021859
you can _now_ have nothing farther to say she resentfully answered	pp=1.3305976439760745
you have insulted me in every possible method	pp=1.5746819422759115
i must beg to return to the house	pp=1.6350897975499687
and she rose as she spoke	pp=1.2544053465149116
lady catherine rose also and they turned back	pp=1.319179982779906
her ladyship was highly incensed	pp=1.348741444821293
lady catherine i have nothing farther to say	pp=1.6217551596353246
you know my sentiments	pp=1.3600121053147507
you are then resolved to have him	pp=1.2885524799415122
i have said no such thing	pp=1.3296089563547304
i am only resolved to act in that manner which will in my own opinion constitute my happiness without reference to _you_ or to any person so wholly unconnected with me	pp=1.543801438368471
it is well	pp=4.640109175802438
you refuse then to oblige me	pp=1.235839766871703
you refuse to obey the claims of duty honour and gratitude	pp=1.254419739686052
you are determined to ruin him in the opinion of all his friends and make him the contempt of the world	pp=2.1496739000022327
neither duty nor honour nor gratitude replied elizabeth have any possible claim on me in the present instance	pp=1.516990769746852
and with regard to the resentment of his family or the indignation of the world if the former _were_ excited by his marrying me it would not give me one moments concernand the world in general would have too much sense to join in the scorn	pp=1.9582796949367236
and this is your real opinion this is your final resolve very well	pp=1.652525610489732
i came to try you	pp=1.4542408234335182
i hoped to find you reasonable but depend upon it i will carry my point	pp=1.5667577916430024
in this manner lady catherine talked on till they were at the door of the carriage when turning hastily round she added  i take no leave of you miss bennet	pp=1.832288072152429
i send no compliments to your mother	pp=1.361921501489868
you deserve no such attention	pp=1.2018341808264517
i am most seriously displeased	pp=1.1179802829675969
elizabeth made no answer and without attempting to persuade her ladyship to return into the house walked quietly into it herself	pp=1.8605686822125864
she heard the carriage drive away as she proceeded up stairs	pp=1.3471894900978998
her mother impatiently met her at the door of the dressingroom to ask why lady catherine would not come in again and rest herself	pp=1.5588192625684207
she did not choose it said her daughter she would go	pp=1.9293586313493167
she is a very finelooking woman and her calling here was prodigiously civil for she only came i suppose to tell us the collinses were well	pp=1.693697350834889
she is on her road somewhere i dare say and so passing through meryton thought she might as well call on you	pp=1.7276967005710016
i suppose she had nothing particular to say to you lizzy	pp=1.6710070920718945
elizabeth was forced to give into a little falsehood here for to acknowledge the substance of their conversation was impossible chapter xv	pp=1.6451880568061392
the discomposure of spirits which this extraordinary visit threw elizabeth into could not be easily overcome nor could she for many hours learn to think of it less than incessantly	pp=1.9054644056782355
it was a rational scheme to be sure but from what the report of their engagement could originate elizabeth was at a loss to imagine till she recollected that _his_ being the intimate friend of bingley and _her_ being the sister of jane was enough at a time when the expectation of one wedding made every body eager for another to supply the idea	pp=1.7664413117531994
she had not herself forgotten to feel that the marriage of her sister must bring them more frequently together	pp=2.0015066434573203
in revolving lady catherines expressions however she could not help feeling some uneasiness as to the possible consequence of her persisting in this interference	pp=1.9588811904049186
from what she had said of her resolution to prevent their marriage it occurred to elizabeth that she must meditate an application to her nephew and how _he_ might take a similar representation of the evils attached to a connection with her she dared not pronounce	pp=1.854333761817371
she knew not the exact degree of his affection for his aunt or his dependence on her judgment but it was natural to suppose that he thought much higher of her ladyship than _she_ could do and it was certain that in enumerating the miseries of a marriage with _one_ whose immediate connections were so unequal to his own his aunt would address him on his weakest side	pp=1.8249971298982148
with his notions of dignity he would probably feel that the arguments which to elizabeth had appeared weak and ridiculous contained much good sense and solid reasoning	pp=1.5844408679461457
if he had been wavering before as to what he should do which had often seemed likely the advice and intreaty of so near a relation might settle every doubt and determine him at once to be as happy as dignity unblemished could make him	pp=1.8068702170816153
in that case he would return no more	pp=1.4751407910367822
if therefore an excuse for not keeping his promise should come to his friend within a few days she added i shall know how to understand it	pp=1.9557462963806798
i shall then give over every expectation every wish of his constancy	pp=1.5260778374174826
if he is satisfied with only regretting me when he might have obtained my affections and hand i shall soon cease to regret him at all	pp=1.8122837442063813
the next morning as she was going down stairs she was met by her father who came out of his library with a letter in his hand	pp=2.022051012255895
lizzy said he i was going to look for you come into my room	pp=1.8355904532088057
she followed him thither and her curiosity to know what he had to tell her was heightened by the supposition of its being in some manner connected with the letter he held	pp=2.0610370666202025
it suddenly struck her that it might be from lady catherine and she anticipated with dismay all the consequent explanations	pp=1.870329258516461
he then said  i have received a letter this morning that has astonished me exceedingly	pp=1.611040065331409
as it principally concerns yourself you ought to know its contents	pp=1.4737053481165436
i did not know before that i had _two_ daughters on the brink of matrimony	pp=1.993693011590999
let me congratulate you on a very important conquest	pp=1.366886917582085
the colour now rushed into elizabeths cheeks in the instantaneous conviction of its being a letter from the nephew instead of the aunt and she was undetermined whether most to be pleased that he explained himself at all or offended that his letter was not rather addressed to herself when her father continued  you look conscious	pp=1.7756215482256017
young ladies have great penetration in such matters as these but i think i may defy even _your_ sagacity to discover the name of your admirer	pp=1.622123004641633
collins and what can _he_ have to say	pp=1.3500193248676027
something very much to the purpose of course	pp=1.9457942387123528
he begins with congratulations on the approaching nuptials of my eldest daughter of which it seems he has been told by some of the goodnatured gossiping lucases	pp=1.696474281584201
i shall not sport with your impatience by reading what he says on that point	pp=1.619241047031981
having thus offered you the sincere congratulations of mrs	pp=1.2457567542961236
collins and myself on this happy event let me now add a short hint on the subject of another of which we have been advertised by the same authority	pp=1.8447437572665617
your daughter elizabeth it is presumed will not long bear the name of bennet after her elder sister has resigned it and the chosen partner of her fate may be reasonably looked up to as one of the most illustrious personages in this land	pp=1.6606950611408535
this young gentleman is blessed in a peculiar way with every thing the heart of mortal can most desiresplendid property noble kindred and extensive patronage	pp=1.3556392230488696
yet in spite of all these temptations let me warn my cousin elizabeth and yourself of what evils you may incur by a precipitate closure with this gentlemans proposals which of course you will be inclined to take immediate advantage of	pp=1.6611606495226718
have you any idea lizzy who this gentleman is	pp=1.330368116560975
but now it comes out	pp=1.2845583426758889
my motive for cautioning you is as follows	pp=1.3173994579493737
could he or the lucases have pitched on any man within the circle of our acquaintance whose name would have given the lie more effectually to what they related mr	pp=1.5366063551276667
darcy who never looks at any woman but to see a blemish and who probably never looked at _you_ in his life it is admirable  elizabeth tried to join in her fathers pleasantry but could only force one most reluctant smile	pp=1.6639823980575152
never had his wit been directed in a manner so little agreeable to her	pp=1.5855232905905354
are you not diverted oh yes	pp=1.2037488962221479
pray read on	pp=1.2443282878884951
after mentioning the likelihood of this marriage to her ladyship last night she immediately with her usual condescension expressed what she felt on the occasion when it became apparent that on the score of some family objections on the part of my cousin she would never give her consent to what she termed so disgraceful a match	pp=1.7244764875416823
i thought it my duty to give the speediest intelligence of this to my cousin that she and her noble admirer may be aware of what they are about and not run hastily into a marriage which has not been properly sanctioned mr	pp=1.777418166907448
collins moreover adds i am truly rejoiced that my cousin lydias sad business has been so well hushed up and am only concerned that their living together before the marriage took place should be so generally known	pp=1.6540642290019782
i must not however neglect the duties of my station or refrain from declaring my amazement at hearing that you received the young couple into your house as soon as they were married	pp=1.6964981654043068
it was an encouragement of vice and had i been the rector of longbourn i should very strenuously have opposed it	pp=1.573711663737726
you ought certainly to forgive them as a christian but never to admit them in your sight or allow their names to be mentioned in your hearing	pp=1.4705075198533388
_that_ is his notion of christian forgiveness the rest of his letter is only about his dear charlottes situation and his expectation of a young olivebranch	pp=1.7962590764807689
but lizzy you look as if you did not enjoy it	pp=1.4903460359811098
for what do we live but to make sport for our neighbours and laugh at them in our turn	pp=1.5068751247271965
oh cried elizabeth i am excessively diverted	pp=1.5550071063050495
but it is so strange  yes_that_ is what makes it amusing	pp=1.6632729096159986
had they fixed on any other man it would have been nothing but _his_ perfect indifference and _your_ pointed dislike make it so delightfully absurd much as i abominate writing i would not give up mr	pp=1.8830230792941538
collinss correspondence for any consideration	pp=1.2058607462021969
nay when i read a letter of his i cannot help giving him the preference even over wickham much as i value the impudence and hypocrisy of my soninlaw	pp=1.6273136596349982
and pray lizzy what said lady catherine about this report	pp=1.3597291962034264
did she call to refuse her consent	pp=1.2137467647104812
to this question his daughter replied only with a laugh and as it had been asked without the least suspicion she was not distressed by his repeating it	pp=1.866517183183565
elizabeth had never been more at a loss to make her feelings appear what they were not	pp=2.131179160767019
it was necessary to laugh when she would rather have cried	pp=1.4914471861186958
her father had most cruelly mortified her by what he said of mr	pp=1.653440890286996
darcys indifference and she could do nothing but wonder at such a want of penetration or fear that perhaps instead of his seeing too _little_ she might have fancied too _much_ chapter xvi	pp=1.7456275914146118
instead of receiving any such letter of excuse from his friend as elizabeth half expected mr	pp=1.421016410559467
bingley to do he was able to bring darcy with him to longbourn before many days had passed after lady catherines visit	pp=1.6307999206406933
the gentlemen arrived early and before mrs	pp=1.2686524462626727
bennet had time to tell him of their having seen his aunt of which her daughter sat in momentary dread bingley who wanted to be alone with jane proposed their all walking out	pp=1.6560303422196243
it was agreed to mrs	pp=1.4465912495630806
bennet was not in the habit of walking mary could never spare time but the remaining five set off together	pp=1.828349134051735
very little was said by either kitty was too much afraid of him to talk elizabeth was secretly forming a desperate resolution and perhaps he might be doing the same	pp=1.7358862830010637
they walked towards the lucases because kitty wished to call upon maria and as elizabeth saw no occasion for making it a general concern when kitty left them she went boldly on with him alone	pp=1.6528297259634546
darcy i am a very selfish creature and for the sake of giving relief to my own feelings care not how much i may be wounding yours	pp=1.9162341994134962
i can no longer help thanking you for your unexampled kindness to my poor sister	pp=1.490943527407979
ever since i have known it i have been most anxious to acknowledge to you how gratefully i feel it	pp=1.9429658230663087
were it known to the rest of my family i should not have merely my own gratitude to express	pp=2.028493693331674
i did not think mrs	pp=2.4674666382485695
gardiner was so little to be trusted	pp=1.565082941034405
you must not blame my aunt	pp=1.5773069805721922
lydias thoughtlessness first betrayed to me that you had been concerned in the matter and of course i could not rest till i knew the particulars	pp=2.0620127823810908
if you _will_ thank me he replied let it be for yourself alone	pp=1.4433954445364867
but your _family_ owe me nothing	pp=1.1189952421001987
much as i respect them i believe i thought only of _you_	pp=1.8350204845704228
elizabeth was too much embarrassed to say a word	pp=1.7337680934026167
after a short pause her companion added you are too generous to trifle with me	pp=1.764219389064954
_my_ affections and wishes are unchanged but one word from you will silence me on this subject for ever	pp=1.5614057771250656
elizabeth feeling all the more than common awkwardness and anxiety of his situation now forced herself to speak and immediately though not very fluently gave him to understand that her sentiments had undergone so material a change since the period to which he alluded as to make her receive with gratitude and pleasure his present assurances	pp=1.6829334727751648
had elizabeth been able to encounter his eye she might have seen how well the expression of heartfelt delight diffused over his face became him but though she could not look she could listen and he told her of feelings which in proving of what importance she was to him made his affection every moment more valuable	pp=1.845129145981779
they walked on without knowing in what direction	pp=1.476270259018187
there was too much to be thought and felt and said for attention to any other objects	pp=2.0377095327940413
she soon learnt that they were indebted for their present good understanding to the efforts of his aunt who _did_ call on him in her return through london and there relate her journey to longbourn its motive and the substance of her conversation with elizabeth dwelling emphatically on every expression of the latter which in her ladyships apprehension peculiarly denoted her perverseness and assurance in the belief that such a relation must assist her endeavours to obtain that promise from her nephew which _she_ had refused to give	pp=1.6665765412612903
but unluckily for her ladyship its effect had been exactly contrariwise	pp=1.410974255741988
it taught me to hope said he as i had scarcely ever allowed myself to hope before	pp=1.741960029161177
i knew enough of your disposition to be certain that had you been absolutely irrevocably decided against me you would have acknowledged it to lady catherine frankly and openly	pp=1.7412486684755146
elizabeth coloured and laughed as she replied yes you know enough of my _frankness_ to believe me capable of _that_	pp=1.5195644373878197
what did you say of me that i did not deserve	pp=2.203021163928489
it was unpardonable	pp=6.55212573305298
i cannot think of it without abhorrence	pp=1.9682550339204163
we will not quarrel for the greater share of blame annexed to that evening said elizabeth	pp=1.4637766064681883
the conduct of neither if strictly examined will be irreproachable but since then we have both i hope improved in civility	pp=1.4699542890548027
i cannot be so easily reconciled to myself	pp=1.6001452718883211
the recollection of what i then said of my conduct my manners my expressions during the whole of it is now and has been many months inexpressibly painful to me	pp=1.8932715875478494
your reproof so well applied i shall never forget had you behaved in a more gentlemanlike manner	pp=1.4252456116280712
those were your words	pp=1.124481244731276
you know not you can scarcely conceive how they have tortured methough it was some time i confess before i was reasonable enough to allow their justice	pp=1.5979635725535557
i was certainly very far from expecting them to make so strong an impression	pp=1.5619336048801635
i had not the smallest idea of their being ever felt in such a way	pp=2.351295544232753
i can easily believe it	pp=1.2992873872707125
the turn of your countenance i shall never forget as you said that i could not have addressed you in any possible way that would induce you to accept me	pp=1.8078501172146288
oh do not repeat what i then said	pp=1.3074536180959195
these recollections will not do at all	pp=1.5944973593047387
i assure you that i have long been most heartily ashamed of it	pp=1.8900496964519022
darcy mentioned his letter	pp=1.123848324605496
did it said he did it _soon_ make you think better of me	pp=1.5816025387832198
did you on reading it give any credit to its contents	pp=1.3867415890113113
she explained what its effect on her had been and how gradually all her former prejudices had been removed	pp=1.5727867152199213
i hope you have destroyed the letter	pp=1.652851583618618
there was one part especially the opening of it which i should dread your having the power of reading again	pp=1.6902960042649857
the letter shall certainly be burnt if you believe it essential to the preservation of my regard but though we have both reason to think my opinions not entirely unalterable they are not i hope quite so easily changed as that implies	pp=1.635379815443113
when i wrote that letter replied darcy i believed myself perfectly calm and cool but i am since convinced that it was written in a dreadful bitterness of spirit	pp=1.7637335528214866
the adieu is charity itself	pp=1.0878083360024642
but think no more of the letter	pp=1.660329257459354
the feelings of the person who wrote and the person who received it are now so widely different from what they were then that every unpleasant circumstance attending it ought to be forgotten	pp=1.879951134221533
you must learn some of my philosophy	pp=1.3035356412757921
think only of the past as its remembrance gives you pleasure	pp=1.580266046664842
i cannot give you credit for any philosophy of the kind	pp=1.3769820335982348
_your_ retrospections must be so totally void of reproach that the contentment arising from them is not of philosophy but what is much better of ignorance	pp=1.6295423669435325
but with _me_ it is not so	pp=1.6857239278646652
painful recollections will intrude which cannot which ought not to be repelled	pp=1.6819115498139687
i have been a selfish being all my life in practice though not in principle	pp=1.9506982220491005
as a child i was taught what was _right_ but i was not taught to correct my temper	pp=1.6386768638956501
such i was from eight to eight and twenty and such i might still have been but for you dearest loveliest elizabeth what do i not owe you you taught me a lesson hard indeed at first but most advantageous	pp=1.4745094201469815
by you i was properly humbled	pp=1.434726112103563
i came to you without a doubt of my reception	pp=1.921906017033326
you shewed me how insufficient were all my pretensions to please a woman worthy of being pleased	pp=1.4853693326658561
indeed i had	pp=2.3006836667896016
what will you think of my vanity	pp=1.7368322016403002
i believed you to be wishing expecting my addresses	pp=1.4968296816559274
my manners must have been in fault but not intentionally i assure you	pp=1.6947689570578
i never meant to deceive you but my spirits might often lead me wrong	pp=1.3571061005028773
how you must have hated me after _that_ evening	pp=1.6443780997135726
i am almost afraid of asking what you thought of me when we met at pemberley	pp=1.5682164050318443
your surprise could not be greater than _mine_ in being noticed by you	pp=1.7649496347564821
my object _then_ replied darcy was to shew you by every civility in my power that i was not so mean as to resent the past and i hoped to obtain your forgiveness to lessen your ill opinion by letting you see that your reproofs had been attended to	pp=1.7192315145964312
how soon any other wishes introduced themselves i can hardly tell but i believe in about half an hour after i had seen you	pp=1.7571963653159368
he then told her of georgianas delight in her acquaintance and of her disappointment at its sudden interruption which naturally leading to the cause of that interruption she soon learnt that his resolution of following her from derbyshire in quest of her sister had been formed before he quitted the inn and that his gravity and thoughtfulness there had arisen from no other struggles than what such a purpose must comprehend	pp=1.7200084004165628
she expressed her gratitude again but it was too painful a subject to each to be dwelt on farther	pp=1.7952851599219384
after walking several miles in a leisurely manner and too busy to know any thing about it they found at last on examining their watches that it was time to be at home	pp=1.7166250398202394
what could become of mr	pp=1.1614191586889535
bingley and jane was a wonder which introduced the discussion of _their_ affairs	pp=1.5435651239984274
darcy was delighted with their engagement his friend had given him the earliest information of it	pp=1.7288804995618587
i must ask whether you were surprised said elizabeth	pp=1.3294170656792867
not at all	pp=1.1765979917816578
when i went away i felt that it would soon happen	pp=2.097293368733756
that is to say you had given your permission	pp=1.4764683558640426
i guessed as much	pp=1.071758967362145
and though he exclaimed at the term she found that it had been pretty much the case	pp=1.9371713829909256
on the evening before my going to london said he i made a confession to him which i believe i ought to have made long ago	pp=1.9479861894625792
i told him of all that had occurred to make my former interference in his affairs absurd and impertinent	pp=1.6906951499746994
his surprise was great	pp=1.1439702326920025
he had never had the slightest suspicion	pp=1.6739701566931329
i told him moreover that i believed myself mistaken in supposing as i had done that your sister was indifferent to him and as i could easily perceive that his attachment to her was unabated i felt no doubt of their happiness together	pp=2.0095221401906307
did you speak from your own observation said she when you told him that my sister loved him or merely from my information last spring	pp=1.6339169697796183
from the former	pp=5.064778821453281
i had narrowly observed her during the two visits which i had lately made her here and i was convinced of her affection	pp=1.6193842048563192
bingley is most unaffectedly modest	pp=1.1448141232055804
his diffidence had prevented his depending on his own judgment in so anxious a case but his reliance on mine made every thing easy	pp=1.6060033318630225
i was obliged to confess one thing which for a time and not unjustly offended him	pp=1.6185896364118744
i could not allow myself to conceal that your sister had been in town three months last winter that i had known it and purposely kept it from him	pp=2.0541274534506972
he was angry	pp=5.867825473349132
but his anger i am persuaded lasted no longer than he remained in any doubt of your sisters sentiments	pp=1.7017102874837557
he has heartily forgiven me now	pp=1.120974490398044
elizabeth longed to observe that mr	pp=1.4152050434229089
bingley had been a most delightful friend so easily guided that his worth was invaluable but she checked herself	pp=1.6632162917070303
in anticipating the happiness of bingley which of course was to be inferior only to his own he continued the conversation till they reached the house	pp=1.9477603107669315
my dear lizzy where can you have been walking to	pp=2.299161322627044
was a question which elizabeth received from jane as soon as she entered the room and from all the others when they sat down to table	pp=2.291843155745956
she had only to say in reply that they had wandered about till she was beyond her own knowledge	pp=1.9139913414018779
she coloured as she spoke but neither that nor any thing else awakened a suspicion of the truth	pp=1.6046636304613995
the evening passed quietly unmarked by any thing extraordinary	pp=1.4461380282919993
the acknowledged lovers talked and laughed the unacknowledged were silent	pp=1.2756222878440666
she anticipated what would be felt in the family when her situation became known she was aware that no one liked him but jane and even feared that with the others it was a _dislike_ which not all his fortune and consequence might do away	pp=1.800128390624928
at night she opened her heart to jane	pp=1.5104787519251082
though suspicion was very far from miss bennets general habits she was absolutely incredulous here	pp=1.5100412320280547
you are joking lizzy	pp=1.0339145153554667
this cannot beengaged to mr	pp=1.0861542953909773
darcy no no you shall not deceive me	pp=1.5430186031780373
i know it to be impossible	pp=1.8005389183939808
this is a wretched beginning indeed my sole dependence was on you and i am sure nobody else will believe me if you do not	pp=1.9078817311897738
yet indeed i am in earnest	pp=1.9377788477807514
i speak nothing but the truth	pp=1.4491355907473074
he still loves me and we are engaged	pp=1.331621987796365
jane looked at her doubtingly	pp=2.07221542607635
oh lizzy it cannot be	pp=1.0893118209322994
i know how much you dislike him	pp=1.5958204843655073
perhaps i did not always love him so well as i do now	pp=2.1717554351587096
this is the last time i shall ever remember it myself	pp=1.6488358567908965
miss bennet still looked all amazement	pp=1.202150380904711
my dear dear lizzy i wouldi do congratulate youbut are you certain	pp=1.463316252165616
forgive the questionare you quite certain that you can be happy with him	pp=1.599895505243893
it is settled between us already that we are to be the happiest couple in the world	pp=1.9109074914933304
but are you pleased jane	pp=1.3783610285587249
shall you like to have such a brother	pp=1.6875262182406745
very very much	pp=1.5572527809206569
but we considered it we talked of it as impossible	pp=1.5418367498635757
oh lizzy do any thing rather than marry without affection	pp=1.547063493746101
are you quite sure that you feel what you ought to do	pp=1.7365665150873455
oh yes you will only think i feel _more_ than i ought to do when i tell you all	pp=1.745696220420832
why i must confess that i love him better than i do bingley	pp=1.6048974975571435
i am afraid you will be angry	pp=2.475025843069793
my dearest sister now _be_ be serious	pp=1.2717053319508023
i want to talk very seriously	pp=1.6350730539712641
it has been coming on so gradually that i hardly know when it began	pp=1.7721684013438612
but i believe i must date it from my first seeing his beautiful grounds at pemberley	pp=1.5805113800704103
another intreaty that she would be serious however produced the desired effect and she soon satisfied jane by her solemn assurances of attachment	pp=1.684453927434864
when convinced on that article miss bennet had nothing farther to wish	pp=1.6061306362037948
now i am quite happy said she for you will be as happy as myself	pp=2.2201380555660895
i always had a value for him	pp=1.3885448513904235
were it for nothing but his love of you i must always have esteemed him but now as bingleys friend and your husband there can be only bingley and yourself more dear to me	pp=1.6668329322413042
how little did you tell me of what passed at pemberley and lambton i owe all that i know of it to another not to you	pp=1.8193730407155937
elizabeth told her the motives of her secrecy	pp=1.3962173877707778
she had been unwilling to mention bingley and the unsettled state of her own feelings had made her equally avoid the name of his friend	pp=2.063138304451614
all was acknowledged and half the night spent in conversation	pp=1.3883023988072445
good gracious cried mrs	pp=1.266173431185666
bennet as she stood at a window the next morning if that disagreeable mr	pp=1.8651201406303803
darcy is not coming here again with our dear bingley what can he mean by being so tiresome as to be always coming here	pp=1.743697196436714
i had no notion but he would go a shooting or something or other and not disturb us with his company	pp=1.7318986267116723
