avg_perplexity is:	1.4410041807855742
triestezurichparis  <NUM><NUM>      end of the project gutenberg ebook ulysses    this file should be named <NUM><NUM>txt or <NUM><NUM>zip  this and all associated files of various formats will be found in <URL>  updated editions will replace the previous onethe old editions will be renamed	pp=1.5817875074171912
creating the works from print editions not protected by us copyright law means that no one owns a united states copyright in these works so the foundation and you can copy and distribute it in the united states without permission and without paying copyright royalties	pp=1.6489855583842612
special rules set forth in the general terms of use part of this license apply to copying and distributing project gutenbergtm electronic works to protect the project gutenbergtm concept and trademark	pp=1.8738075699607166
project gutenberg is a registered trademark and may not be used if you charge for an ebook except by following the terms of the trademark license including paying royalties for use of the project gutenberg trademark	pp=1.7700062304015922
if you do not charge anything for copies of this ebook complying with the trademark license is very easy	pp=1.8382246197898915
you may use this ebook for nearly any purpose such as creation of derivative works reports performances and research	pp=1.3230790425649768
project gutenberg ebooks may be modified and printed and given awayyou may do practically anything in the united states with ebooks not protected by us copyright law	pp=1.4405584455809761
redistribution is subject to the trademark license especially commercial redistribution	pp=1.5982692588988054
start full license  the full project gutenberg license please read this before you distribute or use this work  to protect the project gutenbergtm mission of promoting the free distribution of electronic works by using or distributing this work or any other work associated in any way with the phrase project gutenberg you agree to comply with all the terms of the full project gutenbergtm license available with this file or online at <URL> section <NUM>	pp=1.7145728706445458
general terms of use and redistributing project gutenbergtm electronic works  <NUM>a	pp=1.66512141778919
by reading or using any part of this project gutenbergtm electronic work you indicate that you have read understand agree to and accept all the terms of this license and intellectual property trademarkcopyright agreement	pp=1.7445259117868273
if you do not agree to abide by all the terms of this agreement you must cease using and return or destroy all copies of project gutenbergtm electronic works in your possession	pp=1.7967234517580082
if you paid a fee for obtaining a copy of or access to a project gutenbergtm electronic work and you do not agree to be bound by the terms of this agreement you may obtain a refund from the person or entity to whom you paid the fee as set forth in paragraph <NUM>e<NUM> <NUM>b	pp=1.810175102598671
project gutenberg is a registered trademark	pp=1.1904616054229924
it may only be used on or associated in any way with an electronic work by people who agree to be bound by the terms of this agreement	pp=1.3846751083413504
there are a few things that you can do with most project gutenbergtm electronic works even without complying with the full terms of this agreement	pp=1.9036949360466509
there are a lot of things you can do with project gutenbergtm electronic works if you follow the terms of this agreement and help preserve free future access to project gutenbergtm electronic works	pp=1.977752785383521
see paragraph <NUM>e below <NUM>c	pp=1.0852219373451553
the project gutenberg literary archive foundation the foundation or pglaf owns a compilation copyright in the collection of project gutenbergtm electronic works	pp=1.5558596486321532
nearly all the individual works in the collection are in the public domain in the united states	pp=1.709846979573059
if an individual work is unprotected by copyright law in the united states and you are located in the united states we do not claim a right to prevent you from copying distributing performing displaying or creating derivative works based on the work as long as all references to project gutenberg are removed	pp=1.7542951926989634
of course we hope that you will support the project gutenbergtm mission of promoting free access to electronic works by freely sharing project gutenbergtm works in compliance with the terms of this agreement for keeping the project gutenbergtm name associated with the work	pp=1.8050680607213716
you can easily comply with the terms of this agreement by keeping this work in the same format with its attached full project gutenbergtm license when you share it without charge with others <NUM>d	pp=1.7528535648378663
the copyright laws of the place where you are located also govern what you can do with this work	pp=2.03719386744131
copyright laws in most countries are in a constant state of change	pp=1.3734841771494182
if you are outside the united states check the laws of your country in addition to the terms of this agreement before downloading copying displaying performing distributing or creating derivative works based on this work or any other project gutenbergtm work	pp=1.766111590038086
the foundation makes no representations concerning the copyright status of any work in any country other than the united states <NUM>e	pp=1.7027075664676607
unless you have removed all references to project gutenberg  <NUM>e<NUM>	pp=1.3386943829847304
the following sentence with active links to or other immediate access to the full project gutenbergtm license must appear prominently whenever any copy of a project gutenbergtm work any work on which the phrase project gutenberg appears or with which the phrase project gutenberg is associated is accessed displayed performed viewed copied or distributed  this ebook is for the use of anyone anywhere in the united states and most other parts of the world at no cost and with almost no restrictions whatsoever	pp=1.682637369842068
you may copy it give it away or reuse it under the terms of the project gutenberg license included with this ebook or online at <URL>	pp=1.410808477597137
if you are not located in the united states you will have to check the laws of the country where you are located before using this ebook <NUM>e<NUM>	pp=1.5414931921412682
if an individual project gutenbergtm electronic work is derived from texts not protected by us copyright law does not contain a notice indicating that it is posted with permission of the copyright holder the work can be copied and distributed to anyone in the united states without paying any fees or charges	pp=1.577156555267289
if you are redistributing or providing access to a work with the phrase project gutenberg associated with or appearing on the work you must comply either with the requirements of paragraphs <NUM>e<NUM> through <NUM>e<NUM> or obtain permission for the use of the work and the project gutenbergtm trademark as set forth in paragraphs <NUM>e<NUM> or <NUM>e<NUM> <NUM>e<NUM>	pp=1.8097681094900768
if an individual project gutenbergtm electronic work is posted with the permission of the copyright holder your use and distribution must comply with both paragraphs <NUM>e<NUM> through <NUM>e<NUM> and any additional terms imposed by the copyright holder	pp=1.5379252046984506
additional terms will be linked to the project gutenbergtm license for all works posted with the permission of the copyright holder found at the beginning of this work <NUM>e<NUM>	pp=1.814549109428011
do not unlink or detach or remove the full project gutenbergtm license terms from this work or any files containing a part of this work or any other work associated with project gutenbergtm <NUM>e<NUM>	pp=1.7100556806551548
do not copy display perform distribute or redistribute this electronic work or any part of this electronic work without prominently displaying the sentence set forth in paragraph <NUM>e<NUM> with active links or immediate access to the full terms of the project gutenbergtm license <NUM>e<NUM>	pp=1.8784970711354725
you may convert to and distribute this work in any binary compressed marked up nonproprietary or proprietary form including any word processing or hypertext form	pp=1.3873423645051295
however if you provide access to or distribute copies of a project gutenbergtm work in a format other than plain vanilla ascii or other format used in the official version posted on the official project gutenbergtm website <URL> you must at no additional cost fee or expense to the user provide a copy a means of exporting a copy or a means of obtaining a copy upon request of the work in its original plain vanilla ascii or other form	pp=1.604865925531142
any alternate format must include the full project gutenbergtm license as specified in paragraph <NUM>e<NUM> <NUM>e<NUM>	pp=1.487144105055923
do not charge a fee for access to viewing displaying performing copying or distributing any project gutenbergtm works unless you comply with paragraph <NUM>e<NUM> or <NUM>e<NUM> <NUM>e<NUM>	pp=1.5974264048261444
you may charge a reasonable fee for copies of or providing access to or distributing project gutenbergtm electronic works provided that   you pay a royalty fee of <NUM> of the gross profits you derive from the use of project gutenbergtm works calculated using the method you already use to calculate your applicable taxes	pp=1.6833210992459158
the fee is owed to the owner of the project gutenbergtm trademark but he has agreed to donate royalties under this paragraph to the project gutenberg literary archive foundation	pp=1.522710700018546
royalty payments must be paid within <NUM> days following each date on which you prepare or are legally required to prepare your periodic tax returns	pp=1.4043304102187364
royalty payments should be clearly marked as such and sent to the project gutenberg literary archive foundation at the address specified in section <NUM> information about donations to the project gutenberg literary archive foundation	pp=1.4581766495094834
you provide a full refund of any money paid by a user who notifies you in writing or by email within <NUM> days of receipt that she does not agree to the terms of the full project gutenbergtm license	pp=1.5781875831021508
you must require such a user to return or destroy all copies of the works possessed in a physical medium and discontinue all use of and all access to other copies of project gutenbergtm works	pp=1.476201479835233
you provide in accordance with paragraph <NUM>f<NUM> a full refund of any money paid for a work or a replacement copy if a defect in the electronic work is discovered and reported to you within <NUM> days of receipt of the work	pp=1.6140953489428185
you comply with all other terms of this agreement for free distribution of project gutenbergtm works <NUM>e<NUM>	pp=2.005432924748715
if you wish to charge a fee or distribute a project gutenbergtm electronic work or group of works on different terms than are set forth in this agreement you must obtain permission in writing from the project gutenberg literary archive foundation the manager of the project gutenbergtm trademark	pp=1.7584470627180402
contact the foundation as set forth in section <NUM> below <NUM>f <NUM>f<NUM>	pp=1.5021948021058753
project gutenberg volunteers and employees expend considerable effort to identify do copyright research on transcribe and proofread works not protected by us copyright law in creating the project gutenbergtm collection	pp=1.3894779752932522
despite these efforts project gutenbergtm electronic works and the medium on which they may be stored may contain defects such as but not limited to incomplete inaccurate or corrupt data transcription errors a copyright or other intellectual property infringement a defective or damaged disk or other medium a computer virus or computer codes that damage or cannot be read by your equipment <NUM>f<NUM>	pp=1.4338454592999106
limited warranty disclaimer of damages  except for the right of replacement or refund described in paragraph <NUM>f<NUM> the project gutenberg literary archive foundation the owner of the project gutenbergtm trademark and any other party distributing a project gutenbergtm electronic work under this agreement disclaim all liability to you for damages costs and expenses including legal fees	pp=1.681288344993509
you agree that you have no remedies for negligence strict liability breach of warranty or breach of contract except those provided in paragraph <NUM>f<NUM>	pp=1.4675153474755958
you agree that the foundation the trademark owner and any distributor under this agreement will not be liable to you for actual direct indirect consequential punitive or incidental damages even if you give notice of the possibility of such damage <NUM>f<NUM>	pp=1.6862610839343415
limited right of replacement or refund  if you discover a defect in this electronic work within <NUM> days of receiving it you can receive a refund of the money if any you paid for it by sending a written explanation to the person you received the work from	pp=1.640567056057942
if you received the work on a physical medium you must return the medium with your written explanation	pp=1.5339342367736093
the person or entity that provided you with the defective work may elect to provide a replacement copy in lieu of a refund	pp=1.4810754038985572
if you received the work electronically the person or entity providing it to you may choose to give you a second opportunity to receive the work electronically in lieu of a refund	pp=1.7661648123058358
if the second copy is also defective you may demand a refund in writing without further opportunities to fix the problem <NUM>f<NUM>	pp=1.43114983281284
except for the limited right of replacement or refund set forth in paragraph <NUM>f<NUM> this work is provided to you asis with no other warranties of any kind express or implied including but not limited to warranties of merchantability or fitness for any purpose <NUM>f<NUM>	pp=1.5382872161466887
some states do not allow disclaimers of certain implied warranties or the exclusion or limitation of certain types of damages	pp=1.3573973514317905
if any disclaimer or limitation set forth in this agreement violates the law of the state applicable to this agreement the agreement shall be interpreted to make the maximum disclaimer or limitation permitted by the applicable state law	pp=1.7192062961877541
the invalidity or unenforceability of any provision of this agreement shall not void the remaining provisions <NUM>f<NUM>	pp=1.4728215376189961
indemnity  you agree to indemnify and hold the foundation the trademark owner any agent or employee of the foundation anyone providing copies of project gutenbergtm electronic works in accordance with this agreement and any volunteers associated with the production promotion and distribution of project gutenbergtm electronic works harmless from all liability costs and expenses including legal fees that arise directly or indirectly from any of the following which you do or cause to occur a distribution of this or any project gutenbergtm work b alteration modification or additions or deletions to any project gutenbergtm work and c any defect you cause section <NUM>	pp=1.5956914286225945
information about the mission of project gutenbergtm  project gutenbergtm is synonymous with the free distribution of electronic works in formats readable by the widest variety of computers including obsolete old middleaged and new computers	pp=1.5979391105755727
it exists because of the efforts of hundreds of volunteers and donations from people in all walks of life	pp=1.4972472019642142
volunteers and financial support to provide volunteers with the assistance they need are critical to reaching project gutenbergtms goals and ensuring that the project gutenbergtm collection will remain freely available for generations to come	pp=1.4096656084399546
in <NUM> the project gutenberg literary archive foundation was created to provide a secure and permanent future for project gutenbergtm and future generations	pp=1.4806596030062846
to learn more about the project gutenberg literary archive foundation and how your efforts and donations can help see sections <NUM> and <NUM> and the foundation information page at <URL>  section <NUM>	pp=1.6210945506290317
information about the project gutenberg literary archive foundation  the project gutenberg literary archive foundation is a nonprofit <NUM>c<NUM> educational corporation organized under the laws of the state of mississippi and granted tax exempt status by the internal revenue service	pp=1.644874462580871
the foundations ein or federal tax identification number is <NUM><NUM>	pp=1.1815228494701422
contributions to the project gutenberg literary archive foundation are tax deductible to the full extent permitted by us federal laws and your states laws	pp=1.5823980604444154
the foundations business office is located at <NUM> north <NUM> west salt lake city ut <NUM> <NUM> <NUM><NUM>	pp=1.359702869391617
email contact links and up to date contact information can be found at the foundations website and official page at <URL>  section <NUM>	pp=1.4235911604114548
information about donations to the project gutenberg literary archive foundation  project gutenbergtm depends upon and cannot survive without widespread public support and donations to carry out its mission of increasing the number of public domain and licensed works that can be freely distributed in machinereadable form accessible by the widest array of equipment including outdated equipment	pp=1.475322800269562
many small donations <NUM> to <NUM><NUM> are particularly important to maintaining tax exempt status with the irs	pp=1.3504128093600736
the foundation is committed to complying with the laws regulating charities and charitable donations in all <NUM> states of the united states	pp=1.4319469680810568
we do not solicit donations in locations where we have not received written confirmation of compliance	pp=1.5553330278891213
to send donations or determine the status of compliance for any particular state visit <URL>  while we cannot and do not solicit contributions from states where we have not met the solicitation requirements we know of no prohibition against accepting unsolicited donations from donors in such states who approach us with offers to donate	pp=1.4225585231194582
international donations are gratefully accepted but we cannot make any statements concerning tax treatment of donations received from outside the united states	pp=1.3224450612234124
us laws alone swamp our small staff	pp=1.1938889478414503
please check the project gutenberg web pages for current donation methods and addresses	pp=1.5451969493586202
donations are accepted in a number of other ways including checks online payments and credit card donations	pp=1.4259162140427561
to donate please visit <URL>  section <NUM>	pp=1.1456222703513652
general information about project gutenbergtm electronic works  professor michael s	pp=1.6518692886726258
hart was the originator of the project gutenbergtm concept of a library of electronic works that could be freely shared with anyone	pp=1.6909274845285978
for forty years he produced and distributed project gutenbergtm ebooks with only a loose network of volunteer support	pp=1.4666308068224523
project gutenbergtm ebooks are often created from several printed editions all of which are confirmed as not protected by copyright in the us unless a copyright notice is included	pp=1.5525381480903184
thus we do not necessarily keep ebooks in compliance with any particular paper edition	pp=1.4990238095694384
most people start at our website which has the main pg search facility <URL>  this website includes information about project gutenbergtm including how to make donations to the project gutenberg literary archive foundation how to help produce our new ebooks and how to subscribe to our email newsletter to hear about new ebooks 	pp=1.5141522212345588
